City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Port Lincoln,AU,2021-11-29 18:50:39,-34.7333,135.8667,64.47,63,96,9.86
297,Pisco,PE,2021-11-29 18:46:54,-13.7,-76.2167,71.65,73,0,8.05
298,Rancho Palos Verdes,US,2021-11-29 18:47:06,33.7445,-118.387,86.52,62,0,1.99
299,Erding,DE,2021-11-29 18:50:40,48.306,11.9069,32.47,88,75,12.66
300,Itaituba,BR,2021-11-29 18:47:33,-4.2761,-55.9836,93.36,59,40,5.75
301,Srikakulam,IN,2021-11-29 18:50:41,18.3,83.9,71.29,69,7,6.13
302,Abha,SA,2021-11-29 18:46:15,18.2164,42.5053,60.62,31,0,6.91
303,Nemuro,JP,2021-11-29 18:50:41,43.3236,145.575,44.46,84,17,7.78
304,Seminole,US,2021-11-29 18:47:23,28.7086,-81.2081,72.14,54,1,3.0
305,San Jeronimo,PE,2021-11-29 18:50:42,-11.9472,-75.2829,60.21,58,49,3.29
306,Badarpur,IN,2021-11-29 18:50:42,24.9,92.6,62.37,77,14,3.22
307,Leh,IN,2021-11-29 18:50:42,34.1667,77.5833,16.09,57,100,2.68
308,Fare,PF,2021-11-29 18:50:43,-16.7,-151.0167,80.74,76,100,15.14
309,Do Gonbadan,IR,2021-11-29 18:50:43,30.3586,50.7981,59.09,55,0,0.0
310,Broome,US,2021-11-29 18:50:43,42.2506,-75.833,34.63,71,90,4.0
311,Copiapo,CL,2021-11-29 18:50:44,-27.3667,-70.3333,62.29,33,0,11.25
312,Caboolture,AU,2021-11-29 18:50:30,-27.0833,152.95,72.99,98,100,5.84
313,Stephenville,US,2021-11-29 18:50:44,32.2207,-98.2023,73.74,31,1,11.5
314,Scituate,US,2021-11-29 18:50:45,42.1959,-70.7259,42.15,61,1,5.99
315,Owatonna,US,2021-11-29 18:50:45,44.0839,-93.226,55.11,48,1,5.01
316,Coruripe,BR,2021-11-29 18:50:45,-10.1256,-36.1756,83.1,70,16,16.91
317,Tommot,RU,2021-11-29 18:50:46,58.9564,126.2925,-1.16,99,100,1.72
318,Praia Da Vitoria,PT,2021-11-29 18:50:46,38.7333,-27.0667,61.05,77,75,4.65
319,Tongliao,CN,2021-11-29 18:50:47,43.6125,122.2653,14.23,93,66,3.96
320,Meridian,US,2021-11-29 18:46:50,43.6121,-116.3915,56.52,86,1,0.0
321,Kirakira,SB,2021-11-29 18:50:47,-10.4544,161.9205,80.38,82,42,4.27
322,Saint-Raphael,HT,2021-11-29 18:50:48,19.4333,-72.2,81.77,53,83,5.32
323,Roebourne,AU,2021-11-29 18:50:48,-20.7833,117.1333,81.52,59,5,8.93
324,Rurrenabaque,BO,2021-11-29 18:50:49,-14.4413,-67.5278,82.29,83,75,0.0
325,Howard Springs,AU,2021-11-29 18:50:49,-12.497,131.047,82.31,95,81,2.62
326,Pevek,RU,2021-11-29 18:47:05,69.7008,170.3133,1.67,96,100,3.71
327,Aden,YE,2021-11-29 18:51:50,12.7794,45.0367,80.69,63,0,7.25
328,Saint-Pierre,RE,2021-11-29 18:47:33,-21.3393,55.4781,76.64,84,0,8.05
329,Sao Felix Do Xingu,BR,2021-11-29 18:51:50,-6.6447,-51.995,84.88,64,84,3.31
330,Puri,IN,2021-11-29 18:51:51,19.8,85.85,63.12,58,1,6.06
331,Almaznyy,RU,2021-11-29 18:51:51,48.0448,40.045,53.74,67,100,22.12
332,Bhinga,IN,2021-11-29 18:51:51,27.7167,81.9333,60.06,61,53,5.77
333,Solnechnyy,RU,2021-11-29 18:51:52,50.7214,136.6319,8.17,93,100,5.61
334,Waipawa,NZ,2021-11-29 18:51:52,-41.4122,175.5153,59.63,86,100,4.05
335,Nome,US,2021-11-29 18:51:53,64.5011,-165.4064,-15.9,64,1,4.61
336,Tamiahua,MX,2021-11-29 18:51:53,21.2667,-97.45,73.89,62,67,11.14
337,Vanimo,PG,2021-11-29 18:51:53,-2.6741,141.3028,77.95,87,100,1.48
338,Bagdarin,RU,2021-11-29 18:51:54,54.4333,113.6,-2.45,94,100,3.31
339,Sipe Sipe,BO,2021-11-29 18:51:54,-17.45,-66.3833,73.89,57,100,8.08
340,Port Moresby,PG,2021-11-29 18:51:55,-9.4431,147.1797,74.62,100,75,5.75
341,Milas,TR,2021-11-29 18:51:55,37.3164,27.7839,67.35,64,75,9.22
342,Kavieng,PG,2021-11-29 18:51:55,-2.5744,150.7967,82.06,80,100,17.34
343,Baruun-Urt,MN,2021-11-29 18:51:56,46.6806,113.2792,6.6,86,4,7.96
344,Upernavik,GL,2021-11-29 18:51:56,72.7868,-56.1549,21.33,96,100,6.24
345,Labuhan,ID,2021-11-29 18:51:57,-6.8844,112.2051,78.08,84,100,7.02
346,Talnakh,RU,2021-11-29 18:51:57,69.4865,88.3972,-18.99,98,98,7.2
347,Saint-Leu,RE,2021-11-29 18:51:57,-21.15,55.2833,76.03,97,13,5.7
348,Clyde River,CA,2021-11-29 18:47:11,70.4692,-68.5914,-0.17,78,75,6.91
349,Aitape,PG,2021-11-29 18:51:58,-3.1374,142.3475,76.87,92,100,3.91
350,Pacific Grove,US,2021-11-29 18:50:12,36.6177,-121.9166,74.41,53,1,1.99
351,Araouane,ML,2021-11-29 18:51:58,18.9048,-3.5265,76.01,21,4,11.25
352,Haradok,BY,2021-11-29 18:51:59,55.4624,29.9816,39.61,98,100,8.63
353,Kanniyakumari,IN,2021-11-29 18:51:59,8.0833,77.5667,78.8,83,100,12.57
354,Acari,PE,2021-11-29 18:52:00,-15.4311,-74.6158,78.37,52,20,11.39
355,Yamandu,SL,2021-11-29 18:52:00,7.9362,-11.4928,76.05,94,100,3.24
356,Batemans Bay,AU,2021-11-29 18:52:00,-35.7167,150.1833,58.98,93,5,3.29
357,Isiro,CD,2021-11-29 18:52:01,2.7739,27.616,67.48,98,100,2.98
358,Tuatapere,NZ,2021-11-29 18:52:01,-46.1333,167.6833,56.82,80,100,2.17
359,Codigoro,IT,2021-11-29 18:52:02,44.8311,12.1142,42.8,74,40,8.1
360,Suntar,RU,2021-11-29 18:52:02,62.1444,117.6319,-15.65,100,98,0.63
361,Axim,GH,2021-11-29 18:52:03,4.8699,-2.2405,79.39,83,7,7.74
362,Ekibastuz,KZ,2021-11-29 18:52:03,51.6667,75.3667,16.74,68,100,7.25
363,Ixtapa,MX,2021-11-29 18:52:03,20.7,-105.2,89.26,38,0,5.86
364,Minudasht,IR,2021-11-29 18:52:04,37.2289,55.3747,53.17,66,40,0.0
365,Dudinka,RU,2021-11-29 18:52:04,69.4058,86.1778,-17.79,98,100,5.39
366,Sumenep,ID,2021-11-29 18:52:05,-7.0167,113.8667,77.97,85,100,6.64
367,Narsaq,GL,2021-11-29 18:52:05,60.9167,-46.05,34.02,98,100,10.98
368,Tezpur,IN,2021-11-29 18:52:05,26.6333,92.8,59.18,75,21,4.0
369,Hasan Abdal,PK,2021-11-29 18:52:06,30.4333,72.7,62.73,30,0,3.89
370,Whitehorse,CA,2021-11-29 18:48:52,60.7161,-135.0538,8.1,84,75,2.3
371,San Felipe,VE,2021-11-29 18:52:06,10.3399,-68.7425,83.7,71,100,3.0
372,Gushikawa,JP,2021-11-29 18:53:06,26.3544,127.8686,71.6,83,40,11.5
373,Coolum Beach,AU,2021-11-29 18:53:07,-26.5333,153.1,73.11,99,100,6.89
374,Erzurum,TR,2021-11-29 18:53:07,40.0,41.5,35.28,80,0,2.17
375,Bandarbeyla,SO,2021-11-29 18:52:00,9.4942,50.8122,78.28,72,21,18.88
376,Huilong,CN,2021-11-29 18:52:54,31.8111,121.655,55.04,71,100,18.59
377,Parasia,IN,2021-11-29 18:53:08,22.2,78.7667,58.28,45,20,4.56
378,Nishihara,JP,2021-11-29 18:53:08,26.1842,127.7558,71.65,78,75,13.8
379,Pedasi,PA,2021-11-29 18:53:09,7.5333,-80.0333,81.93,75,92,4.74
380,Ayagoz,KZ,2021-11-29 18:53:09,47.9714,80.4392,1.65,85,4,3.47
381,Sol-Iletsk,RU,2021-11-29 18:53:10,51.1631,54.9918,18.91,86,76,6.44
382,San Antonio Del Norte,HN,2021-11-29 18:53:10,13.8844,-87.7031,78.06,46,2,13.53
383,Esqueda,MX,2021-11-29 18:53:10,30.7167,-109.5833,63.84,32,0,3.36
384,Concepcion,CL,2021-11-29 18:52:22,-36.827,-73.0498,67.8,60,0,18.41
385,Kampot,KH,2021-11-29 18:53:11,10.6167,104.1833,77.05,93,100,10.87
386,Beaverlodge,CA,2021-11-29 18:53:11,55.2166,-119.4361,27.75,72,10,2.62
387,Carhuaz,PE,2021-11-29 18:53:12,-9.2819,-77.6447,62.44,78,98,5.21
388,Buraydah,SA,2021-11-29 18:53:12,26.326,43.975,64.85,24,0,3.87
389,Bud,US,2021-11-29 18:53:13,39.447,-86.1758,44.69,38,75,10.67
390,Korla,CN,2021-11-29 18:53:13,41.7597,86.1469,23.97,72,7,4.79
391,Herat,AF,2021-11-29 18:49:39,34.5,62.0,51.39,42,6,4.63
392,Harper,LR,2021-11-29 18:53:13,4.375,-7.7169,79.97,77,100,6.89
393,Karratha,AU,2021-11-29 18:53:14,-20.7377,116.8463,81.27,63,5,9.31
394,Boden,SE,2021-11-29 18:53:14,65.8252,21.6886,8.6,97,98,2.19
395,Rawson,AR,2021-11-29 18:53:15,-43.3002,-65.1023,65.73,45,2,12.75
396,Sorong,ID,2021-11-29 18:52:09,-0.8833,131.25,80.28,82,100,5.95
397,Freeport,US,2021-11-29 18:50:28,40.6576,-73.5832,43.32,61,90,5.99
398,Vila Velha,BR,2021-11-29 18:50:53,-20.3297,-40.2925,84.15,85,20,11.99
399,Hamilton,US,2021-11-29 18:50:42,39.1834,-84.5333,45.88,37,1,1.01
400,Obo,CF,2021-11-29 18:53:15,5.3998,26.4869,71.67,88,100,2.37
401,Kargasok,RU,2021-11-29 18:53:16,59.0556,80.8572,22.42,74,100,14.23
402,Mangrol,IN,2021-11-29 18:53:16,21.1167,70.1167,75.0,44,35,12.57
403,Prainha,BR,2021-11-29 18:53:17,-1.8,-53.48,90.46,48,72,4.16
404,Klaksvik,FO,2021-11-29 18:53:17,62.2266,-6.589,36.52,67,100,25.84
405,Muroto,JP,2021-11-29 18:53:18,33.2833,134.15,58.66,64,17,5.28
406,Mougins,FR,2021-11-29 18:53:18,43.6,7.0,50.61,32,0,2.3
407,Oktyabrskoye,RU,2021-11-29 18:53:18,43.0645,44.7417,37.54,87,1,8.95
408,Skibbereen,IE,2021-11-29 18:53:19,51.55,-9.2667,48.0,84,23,7.54
409,Hirara,JP,2021-11-29 18:53:19,24.8,125.2833,73.27,79,99,14.25
410,Olafsvik,IS,2021-11-29 18:53:20,64.8945,-23.7142,30.36,95,100,16.26
411,Lata,PT,2021-11-29 18:51:00,40.1629,-8.3327,52.21,77,98,3.83
412,Muddebihal,IN,2021-11-29 18:53:20,16.3333,76.1333,69.73,84,99,11.83
413,Longyearbyen,SJ,2021-11-29 18:49:44,78.2186,15.6401,10.24,72,20,20.71
414,Xuanhua,CN,2021-11-29 18:53:21,40.6103,115.0447,26.37,55,27,20.89
415,Karlstad,SE,2021-11-29 18:53:21,59.3793,13.5036,18.16,100,90,3.44
416,Arman,RU,2021-11-29 18:53:21,59.7,150.1667,-1.98,93,100,10.02
417,Vysokogornyy,RU,2021-11-29 18:53:22,50.1167,139.15,3.24,98,100,1.59
418,Gold Coast,AU,2021-11-29 18:54:22,-28.0,153.4333,71.24,92,90,4.0
419,Santa Marta,CO,2021-11-29 18:54:23,11.2408,-74.199,83.03,79,99,11.61
420,Aswan,EG,2021-11-29 18:54:23,24.0934,32.907,83.5,24,0,8.05
421,Ximei,CN,2021-11-29 18:54:24,24.9639,118.3794,65.93,83,77,4.9
422,Isangel,VU,2021-11-29 18:54:24,-19.55,169.2667,75.31,88,12,1.14
423,Huarmey,PE,2021-11-29 18:54:24,-10.0681,-78.1522,72.28,74,54,11.5
424,Crateus,BR,2021-11-29 18:54:25,-5.1783,-40.6775,97.7,23,38,9.73
425,Poya,NC,2021-11-29 18:54:25,-21.35,165.15,78.37,82,7,5.21
426,Hailey,US,2021-11-29 18:54:26,43.5196,-114.3153,46.26,66,1,6.91
427,Chimbote,PE,2021-11-29 18:52:08,-9.0853,-78.5783,71.01,74,64,11.16
428,San Cristobal,VE,2021-11-29 18:50:58,7.7669,-72.225,80.78,57,94,7.07
429,Hay River,CA,2021-11-29 18:54:26,60.8156,-115.7999,-9.42,70,20,8.05
430,Morondava,MG,2021-11-29 18:54:27,-20.2833,44.2833,76.44,76,0,7.74
431,Grand-Santi,GF,2021-11-29 18:54:27,4.25,-54.3833,83.03,68,100,2.8
432,Nova Vicosa,BR,2021-11-29 18:54:27,-17.8919,-39.3719,84.07,69,42,15.21
433,Saint-Andre-Avellin,CA,2021-11-29 18:54:28,45.7168,-75.066,28.85,46,50,3.94
434,Hambantota,LK,2021-11-29 18:54:28,6.1241,81.1185,78.01,84,88,4.54
435,Muravlenko,RU,2021-11-29 18:54:29,63.7898,74.523,21.56,94,99,17.36
436,Melfi,IT,2021-11-29 18:54:29,40.9965,15.6514,38.5,89,83,4.18
437,Santa Lucia,ES,2021-11-29 18:54:30,27.9117,-15.5407,59.94,58,40,26.46
438,Tianpeng,CN,2021-11-29 18:54:30,30.9866,103.9393,46.87,83,26,5.3
439,North Battleford,CA,2021-11-29 18:54:30,52.7834,-108.2847,37.49,70,20,6.91
440,Hopewell,US,2021-11-29 18:52:20,37.3043,-77.2872,50.85,40,10,9.98
441,Deputatskiy,RU,2021-11-29 18:54:31,69.3,139.9,-13.94,97,100,4.61
442,Muzhi,RU,2021-11-29 18:54:31,65.3667,64.6667,-4.97,98,99,3.67
443,Awbari,LY,2021-11-29 18:54:32,26.5921,12.7805,57.97,20,5,7.65
444,Plymouth,US,2021-11-29 18:50:48,41.8334,-70.8328,42.24,63,75,10.36
445,Dalvik,IS,2021-11-29 18:54:32,65.9702,-18.5286,24.73,82,100,6.64
446,Sangueya,GN,2021-11-29 18:54:33,10.7,-14.3667,82.18,64,97,5.12
447,Ambagarh Chauki,IN,2021-11-29 18:54:33,20.7833,80.7167,60.76,49,30,2.73
448,Mehamn,NO,2021-11-29 18:51:24,71.0357,27.8492,17.51,73,69,24.16
449,Saint-Francois,FR,2021-11-29 18:54:34,46.4154,3.9054,34.68,93,90,3.44
450,Kidodi,TZ,2021-11-29 18:54:34,-7.6036,37.0044,73.53,92,55,1.95
451,Saint Anthony,US,2021-11-29 18:54:34,45.0205,-93.218,49.93,53,75,9.22
452,Zambezi,ZM,2021-11-29 18:54:35,-13.5432,23.1047,71.1,68,100,1.66
453,Coquimbo,CL,2021-11-29 18:54:35,-29.9533,-71.3436,64.13,67,40,11.5
454,Tupik,RU,2021-11-29 18:54:35,54.4253,119.9327,-6.27,97,100,1.81
455,Itarema,BR,2021-11-29 18:54:36,-2.9248,-39.9167,85.46,62,100,16.98
456,Muros,ES,2021-11-29 18:54:36,42.7762,-9.0603,52.3,92,100,3.04
457,Kieta,PG,2021-11-29 18:54:37,-6.2167,155.6333,79.43,85,100,2.95
458,Horsham,GB,2021-11-29 18:54:37,51.064,-0.3272,39.43,85,20,3.44
459,Piacabucu,BR,2021-11-29 18:54:37,-10.4056,-36.4344,83.5,70,64,14.88
460,Mayor Pablo Lagerenza,PY,2021-11-29 18:54:38,-19.9309,-60.7718,74.59,73,100,5.06
461,Gusau,NG,2021-11-29 18:54:38,12.1628,6.6614,79.23,13,100,9.06
462,Leshukonskoye,RU,2021-11-29 18:54:39,64.8989,45.7622,-3.75,100,87,1.59
463,Bow Island,CA,2021-11-29 18:54:39,49.8668,-111.3684,48.58,63,100,0.0
464,Quatre Cocos,MU,2021-11-29 18:54:40,-20.2078,57.7625,75.31,66,0,6.91
465,Faya,SA,2021-11-29 18:54:40,18.3851,42.4509,60.91,41,0,9.1
466,Nortelandia,BR,2021-11-29 18:55:40,-14.4547,-56.8028,86.59,64,100,4.56
467,Tazovskiy,RU,2021-11-29 18:55:41,67.4667,78.7,-2.65,97,100,14.2
468,Olavarria,AR,2021-11-29 18:55:41,-36.8927,-60.3225,78.91,29,3,19.19
469,Saint-Joseph,RE,2021-11-29 18:55:41,-21.3667,55.6167,75.56,86,27,8.5
470,Bilibino,RU,2021-11-29 18:55:42,68.0546,166.4372,-8.99,100,85,5.12
471,Smithers,CA,2021-11-29 18:55:42,54.7804,-127.1743,21.52,93,75,2.3
472,Rio Grande,BR,2021-11-29 18:55:43,-32.035,-52.0986,80.71,75,86,21.36
473,Gat,IL,2021-11-29 18:55:43,31.61,34.7642,77.4,31,82,7.49
474,Lazaro Cardenas,MX,2021-11-29 18:55:43,17.9583,-102.2,85.19,51,5,6.53
475,Viedma,AR,2021-11-29 18:55:44,-40.8135,-62.9967,74.12,26,0,18.01
476,Sayyan,YE,2021-11-29 18:55:44,15.1718,44.3244,49.69,47,0,5.26
477,San Rafael,AR,2021-11-29 18:51:34,-34.6177,-68.3301,85.64,16,0,12.1
478,Moose Factory,CA,2021-11-29 18:55:45,51.2585,-80.6094,17.6,86,90,10.36
479,Batagay-Alyta,RU,2021-11-29 18:55:45,67.8006,130.4114,-22.18,97,98,3.24
480,Katima Mulilo,NA,2021-11-29 18:55:45,-17.5,24.2667,79.05,35,22,3.06
481,Andrushivka,UA,2021-11-29 18:55:46,50.0229,29.0202,38.86,72,100,22.21
482,Hanmer Springs,NZ,2021-11-29 18:55:46,-42.5167,172.8167,63.14,78,100,2.04
483,Utiel,ES,2021-11-29 18:55:46,39.5667,-1.2,53.22,66,88,17.49
484,Fallon,US,2021-11-29 18:55:47,39.4735,-118.7774,59.92,38,1,5.75
485,Hervey Bay,AU,2021-11-29 18:55:47,-25.2986,152.8535,76.03,97,93,1.01
486,Chanika,TZ,2021-11-29 18:55:48,-5.4167,38.0167,69.69,98,89,5.37
487,Cockburn Town,TC,2021-11-29 18:55:48,21.4612,-71.1419,80.56,61,75,5.75
488,Lagos,NG,2021-11-29 18:55:49,6.5833,3.75,82.72,85,95,4.68
489,Beloha,MG,2021-11-29 18:55:49,-25.1667,45.05,69.3,78,0,15.05
490,Tessalit,ML,2021-11-29 18:51:03,20.1986,1.0114,77.04,20,2,11.43
491,Moctezuma,MX,2021-11-29 18:55:50,29.8,-109.6667,73.9,27,0,2.93
492,Atasu,KZ,2021-11-29 18:55:50,48.6814,71.6433,12.0,79,100,3.31
493,Kavaratti,IN,2021-11-29 18:52:16,10.5669,72.642,81.84,78,85,12.97
494,Mount Gambier,AU,2021-11-29 18:55:50,-37.8333,140.7667,51.71,76,4,3.44
495,Luancheng,CN,2021-11-29 18:55:51,37.8792,114.6517,32.16,60,52,8.25
496,Nantucket,US,2021-11-29 18:55:51,41.2835,-70.0995,42.03,80,100,21.43
497,Sunrise Manor,US,2021-11-29 18:51:57,36.2111,-115.0731,77.45,18,1,0.0
498,Berlevag,NO,2021-11-29 18:55:52,70.8578,29.0864,17.55,73,100,25.32
499,Santa Cruz,BO,2021-11-29 18:52:35,-17.8,-63.1667,78.85,69,75,3.44
500,Anaconda,US,2021-11-29 18:55:52,46.1285,-112.9423,46.78,61,100,5.55
501,Changzhou,CN,2021-11-29 18:55:53,31.7833,119.9667,55.0,67,100,19.13
502,Aykhal,RU,2021-11-29 18:55:53,66.0,111.5,-26.52,100,97,4.94
503,Spokane,US,2021-11-29 18:51:33,47.6166,-117.3677,51.82,84,90,3.0
504,Sur,OM,2021-11-29 18:55:53,22.5667,59.5289,73.6,74,0,8.72
505,Biggar,GB,2021-11-29 18:55:54,55.6167,-3.5167,49.12,95,100,16.55
506,Camacha,PT,2021-11-29 18:55:54,33.0833,-16.3333,60.22,72,20,6.91
507,Ransang,PH,2021-11-29 18:55:55,8.9603,117.5828,78.57,84,99,0.81
508,Mahanoro,MG,2021-11-29 18:55:55,-19.9,48.8,73.44,86,85,0.78
509,Rosita,NI,2021-11-29 18:55:55,13.9268,-84.4032,82.2,65,100,7.7
510,Sierra Vista,US,2021-11-29 18:55:56,31.5545,-110.3037,69.01,33,1,9.22
511,El Dorado,US,2021-11-29 18:55:56,38.7666,-120.5177,73.56,21,0,3.69
512,Lasa,IT,2021-11-29 18:56:56,46.6166,10.7002,28.69,94,46,6.98
513,Seoul,KR,2021-11-29 18:52:03,37.5683,126.9778,49.44,71,75,8.05
514,Ambilobe,MG,2021-11-29 18:54:17,-13.2,49.05,75.7,83,21,6.53
515,Paso De Carrasco,UY,2021-11-29 18:56:57,-34.8603,-56.0522,66.65,94,90,23.02
516,Lanxi,CN,2021-11-29 18:56:57,29.2195,119.477,58.41,92,82,3.58
517,Siavonga,ZM,2021-11-29 18:56:58,-16.5382,28.7088,84.15,38,95,6.31
518,Tomohon,ID,2021-11-29 18:56:58,1.3346,124.8392,67.14,94,100,3.11
519,Gazli,UZ,2021-11-29 18:56:59,40.1333,63.45,50.34,50,7,10.09
520,Cesis,LV,2021-11-29 18:56:59,57.3119,25.2746,22.73,96,100,11.34
521,Kalat,PK,2021-11-29 18:56:59,29.0225,66.5916,43.32,45,44,2.13
522,Urucara,BR,2021-11-29 18:57:00,-2.5364,-57.76,87.28,62,100,2.59
523,Bandar-E Lengeh,IR,2021-11-29 18:57:00,26.5579,54.8807,71.71,60,0,4.61
524,Hobyo,SO,2021-11-29 18:57:01,5.3505,48.5268,80.47,67,16,19.51
525,Pandamatenga,BW,2021-11-29 18:57:01,-18.5278,25.627,79.66,29,86,0.72
526,Lavrentiya,RU,2021-11-29 18:57:01,65.5833,-171.0,-11.22,92,8,8.55
527,Pimentel,PE,2021-11-29 18:57:02,-6.8367,-79.9342,77.29,57,0,17.27
528,Burnie,AU,2021-11-29 18:57:02,-41.0667,145.9167,54.36,86,81,10.16
529,Paka,MY,2021-11-29 18:57:02,4.6374,103.4368,75.13,94,100,0.0
530,Thai Binh,VN,2021-11-29 18:57:03,20.45,106.3333,69.8,64,20,7.74
531,Shakopee,US,2021-11-29 18:52:25,44.798,-93.5269,51.96,58,1,5.75
532,Janow Lubelski,PL,2021-11-29 18:57:03,50.707,22.4104,34.23,94,100,17.25
533,Bonavista,CA,2021-11-29 18:54:33,48.6499,-53.1147,47.12,78,85,9.91
534,Grindavik,IS,2021-11-29 18:52:14,63.8424,-22.4338,32.47,100,90,12.66
535,Santa Isabel Do Rio Negro,BR,2021-11-29 18:57:04,-0.4139,-65.0192,91.4,48,97,5.08
536,Logan,US,2021-11-29 18:53:26,41.7355,-111.8344,56.93,38,46,4.74
537,Pechora,RU,2021-11-29 18:57:05,65.1472,57.2244,4.96,96,93,5.77
538,Hofn,IS,2021-11-29 18:57:05,64.2539,-15.2082,28.42,54,20,16.11
539,Christchurch,NZ,2021-11-29 18:57:05,-43.5333,172.6333,58.03,92,90,1.99
540,Coahuayana,MX,2021-11-29 18:57:06,18.7333,-103.6833,90.54,40,6,5.88
541,Palpa,PE,2021-11-29 18:57:06,-14.5336,-75.1856,86.76,36,86,12.91
542,Kabinda,CD,2021-11-29 18:57:07,-6.1333,24.4833,67.73,94,76,3.02
543,Ahipara,NZ,2021-11-29 18:57:07,-35.1667,173.1667,63.59,80,49,2.53
544,Bahia Blanca,AR,2021-11-29 18:57:08,-38.7196,-62.2724,76.37,34,0,10.04
545,Dauphin,CA,2021-11-29 18:57:08,51.1494,-100.0502,35.74,69,1,20.71
546,Svetlaya,RU,2021-11-29 18:57:08,46.5389,138.3297,22.66,74,100,5.84
547,Payo,ID,2021-11-29 18:57:09,-3.7508,103.6372,73.27,84,100,1.61
548,Half Moon Bay,US,2021-11-29 18:57:09,37.4636,-122.4286,69.62,68,1,0.0
549,Florianopolis,BR,2021-11-29 18:57:10,-27.6146,-48.5012,90.25,73,20,14.97
550,Chapais,CA,2021-11-29 18:57:10,49.7834,-74.8492,17.38,76,100,4.54
551,Udachnyy,RU,2021-11-29 18:57:11,66.4167,112.4,-31.95,100,100,3.42
552,Qaqortoq,GL,2021-11-29 18:57:11,60.7167,-46.0333,33.98,97,100,18.84
553,Whitecourt,CA,2021-11-29 18:57:11,54.1502,-115.6855,31.24,80,20,10.36
554,Shimoda,JP,2021-11-29 18:52:17,34.6667,138.95,49.1,70,21,9.62
555,Nioki,CD,2021-11-29 18:57:12,-2.7167,17.6833,74.12,89,100,1.36
556,Zhigansk,RU,2021-11-29 18:57:12,66.7697,123.3711,-16.67,97,100,1.12
557,Koraput,IN,2021-11-29 18:58:13,18.8167,82.7167,61.12,64,43,1.48
558,Esso,RU,2021-11-29 18:58:13,55.9333,158.7,10.15,90,100,2.68
559,Burgeo,CA,2021-11-29 18:58:14,47.6167,-57.6152,42.19,75,83,10.04
560,Berdigestyakh,RU,2021-11-29 18:58:14,62.0989,126.6992,-12.15,100,100,1.61
561,Sept-Iles,CA,2021-11-29 18:58:14,50.2001,-66.3821,30.72,68,20,1.99
562,Kokkola,FI,2021-11-29 18:58:15,63.8385,23.1307,14.94,85,0,5.75
563,Yamethin,MM,2021-11-29 18:58:15,20.4333,96.15,66.81,84,2,4.74
564,Pisticci,IT,2021-11-29 18:58:16,40.3906,16.5568,48.13,90,100,3.98
565,Le Pont-De-Claix,FR,2021-11-29 18:58:16,45.1244,5.7064,37.29,99,99,3.83
566,Scarborough,GB,2021-11-29 18:57:25,54.2797,-0.4044,40.84,90,100,8.01
567,Volksrust,ZA,2021-11-29 18:58:17,-27.3654,29.8818,57.61,68,0,4.81
568,Mezen,RU,2021-11-29 18:58:17,65.8522,44.24,1.35,100,77,2.89
569,Buala,SB,2021-11-29 18:58:17,-8.145,159.5921,80.44,82,100,5.06
570,Sibu,MY,2021-11-29 18:58:18,2.3,111.8167,73.71,94,40,8.01
571,Yinchuan,CN,2021-11-29 18:58:18,38.4681,106.2731,28.81,31,0,6.04
572,Noumea,NC,2021-11-29 18:58:19,-22.2763,166.4572,80.01,99,16,8.48
573,Bereda,ES,2021-11-29 18:58:19,43.2686,-7.5406,47.95,100,98,1.3
574,Hualmay,PE,2021-11-29 18:58:19,-11.0964,-77.6139,71.17,72,32,11.56
575,Namibe,AO,2021-11-29 18:58:20,-15.1961,12.1522,71.74,70,10,8.32
